Data;Time;RCE
20211013;9;721.88
20211013;10;733.48
20211013;11;643.15
20211013;12;649.29
20211013;13;624.34
20211013;14;597.40
20211013;15;604.23
20211013;16;621.53
20211013;17;691.73
20211013;18;850.35
20211013;19;1,173.59
20211013;20;1,200.25
20211013;21;952.19
20211013;22;563.34
20211013;23;540.12
20211013;24;488.65
20211014;1;464.63
20211014;2;452.19
20211014;3;445.30
20211014;4;445.20
20211014;5;451.73
20211014;6;468.93
20211014;7;594.40
20211014;8;716.76
20211014;9;810.50
20211014;10;810.52
20211014;11;705.98
20211014;12;677.62
20211014;13;615.74
20211014;14;563.92
20211014;15;529.07
20211014;16;583.62
20211014;17;673.82
20211014;18;740.61
20211014;19;889.95
20211014;20;881.88
20211014;21;730.00
20211014;22;448.60
20211014;23;490.51
20211014;24;414.25
20211015;1;338.07
20211015;2;331.30
20211015;3;324.33
20211015;4;304.54
20211015;5;300.03
20211015;6;345.02
20211015;7;477.21
20211015;8;422.82
20211015;9;518.32
20211015;10;488.92
20211015;11;405.60
20211015;12;391.16
20211015;13;377.94
20211015;14;377.42
20211015;15;372.71
20211015;16;361.04
20211015;17;389.37
20211015;18;423.63
20211015;19;507.63
20211015;20;596.26
20211015;21;551.92
20211015;22;425.38
20211015;23;456.67
20211015;24;418.48
20211016;1;416.55
20211016;2;383.62
20211016;3;376.44
20211016;4;376.48
20211016;5;377.27
20211016;6;390.41
20211016;7;442.11
20211016;8;445.45
20211016;9;506.20
20211016;10;532.82
20211016;11;506.45
20211016;12;471.98
20211016;13;440.17
20211016;14;419.06
20211016;15;396.00
20211016;16;435.82
20211016;17;442.87
20211016;18;468.63
20211016;19;566.28
20211016;20;591.47
20211016;21;507.41
20211016;22;438.47
20211016;23;432.37
20211016;24;395.30
20211017;1;405.04
20211017;2;348.29
20211017;3;352.21
20211017;4;355.06
20211017;5;356.43
20211017;6;356.70
20211017;7;365.41
20211017;8;393.98
20211017;9;406.42
20211017;10;414.88
20211017;11;419.03
20211017;12;408.89
20211017;13;388.23
20211017;14;373.85
20211017;15;378.71
20211017;16;407.60
20211017;17;430.39
20211017;18;492.96
20211017;19;646.33
20211017;20;719.57
20211017;21;640.05
20211017;22;496.13
20211017;23;435.78
20211017;24;408.83
20211018;1;408.75
20211018;2;396.89
20211018;3;396.64
20211018;4;396.58
20211018;5;414.51
20211018;6;438.98
20211018;7;468.15
20211018;8;500.15
20211018;9;642.01
20211018;10;674.50
20211018;11;620.23
20211018;12;620.21
20211018;13;583.70
20211018;14;542.75
20211018;15;500.16
20211018;16;538.63
20211018;17;560.10
20211018;18;641.63
20211018;19;766.76
20211018;20;890.63
20211018;21;801.28
20211018;22;476.23
20211018;23;497.07
20211018;24;454.80
20211019;1;439.96
20211019;2;424.16
20211019;3;423.78
20211019;4;419.26
20211019;5;421.99
20211019;6;445.19
20211019;7;512.78
20211019;8;576.09
20211019;9;688.11
20211019;10;685.40
20211019;11;635.69
20211019;12;620.38
20211019;13;586.34
20211019;14;560.44
20211019;15;497.82
20211019;16;502.92
20211019;17;519.85
20211019;18;529.39
20211019;19;604.16
20211019;20;618.73
20211019;21;471.70
20211019;22;422.76
20211019;23;403.81
20211019;24;366.66
20211020;1;289.58
20211020;2;279.66
20211020;3;266.19
20211020;4;262.56
20211020;5;268.57
20211020;6;295.57
20211020;7;397.46
20211020;8;408.40
20211020;9;450.77
20211020;10;435.44
20211020;11;376.82
20211020;12;360.53
20211020;13;345.63
20211020;14;346.19
20211020;15;345.99
20211020;16;353.18
20211020;17;348.32
20211020;18;364.82
20211020;19;419.05
20211020;20;419.29
20211020;21;383.47
20211020;22;331.40
20211020;23;311.68
20211020;24;278.53
20211021;1;264.68
20211021;2;250.86
20211021;3;246.83
20211021;4;247.54
20211021;5;255.70
20211021;6;279.16
20211021;7;359.58
20211021;8;422.37
20211021;9;442.98
20211021;10;438.91
20211021;11;379.99
20211021;12;354.34
20211021;13;340.83
20211021;14;336.01
20211021;15;336.41
20211021;16;338.93
20211021;17;339.57
20211021;18;364.06
20211021;19;423.68
20211021;20;419.47
20211021;21;382.78
20211021;22;333.20
20211021;23;307.48
20211021;24;267.56
20211022;1;263.34
20211022;2;224.95
20211022;3;212.98
20211022;4;211.92
20211022;5;225.09
20211022;6;278.97
20211022;7;382.67
20211022;8;397.99
20211022;9;421.71
20211022;10;409.66
20211022;11;350.22
20211022;12;329.83
20211022;13;311.76
20211022;14;315.33
20211022;15;315.36
20211022;16;323.46
20211022;17;332.81
20211022;18;384.75
20211022;19;421.06
20211022;20;422.90
20211022;21;393.07
20211022;22;341.84
20211022;23;330.74
20211022;24;280.65
20211023;1;277.31
20211023;2;253.47
20211023;3;248.30
20211023;4;250.65
20211023;5;256.77
20211023;6;280.02
20211023;7;301.02
20211023;8;335.70
20211023;9;405.15
20211023;10;421.13
20211023;11;435.51
20211023;12;426.56
20211023;13;415.67
20211023;14;414.09
20211023;15;411.20
20211023;16;422.82
20211023;17;489.44
20211023;18;580.17
20211023;19;817.45
20211023;20;789.33
20211023;21;738.02
20211023;22;555.26
20211023;23;477.16
20211023;24;434.54
20211024;1;384.32
20211024;2;354.57
20211024;3;351.91
20211024;4;351.12
20211024;5;353.73
20211024;6;369.52
20211024;7;388.68
20211024;8;402.13
20211024;9;408.50
20211024;10;419.08
20211024;11;411.37
20211024;12;412.96
20211024;13;377.40
20211024;14;344.34
20211024;15;340.43
20211024;16;389.04
20211024;17;441.90
20211024;18;514.69
20211024;19;686.48
20211024;20;674.48
20211024;21;536.69
20211024;22;420.02
20211024;23;394.50
20211024;24;348.84
20211025;1;305.01
20211025;2;306.93
20211025;3;306.35
20211025;4;307.46
20211025;5;310.86
20211025;6;328.79
20211025;7;450.17
20211025;8;468.25
20211025;9;526.25
20211025;10;524.39
20211025;11;506.61
20211025;12;503.50
20211025;13;503.57
20211025;14;497.08
20211025;15;510.25
20211025;16;517.85
20211025;17;586.47
20211025;18;634.85
20211025;19;701.30
20211025;20;664.09
20211025;21;600.20
20211025;22;434.45
20211025;23;443.63
20211025;24;418.96
20211026;1;414.74
20211026;2;416.23
20211026;3;413.59
20211026;4;414.90
20211026;5;418.55
20211026;6;426.41
20211026;7;511.83
20211026;8;540.55
20211026;9;609.47
20211026;10;613.35
20211026;11;606.04
20211026;12;585.47
20211026;13;578.54
20211026;14;561.31
20211026;15;560.93
20211026;16;571.61
20211026;17;615.85
20211026;18;671.56
20211026;19;754.03
20211026;20;752.61
20211026;21;630.06
20211026;22;489.53
20211026;23;464.80
20211026;24;418.00
20211027;1;412.71
20211027;2;394.72
20211027;3;381.06
20211027;4;363.95
20211027;5;396.74
20211027;6;424.48
20211027;7;530.08
20211027;8;601.28
20211027;9;665.82
20211027;10;634.75
20211027;11;563.01
20211027;12;536.25
20211027;13;512.33
20211027;14;470.77
20211027;15;456.59
20211027;16;515.41
20211027;17;599.32
20211027;18;630.38
20211027;19;730.83
20211027;20;730.89
20211027;21;623.90
20211027;22;455.86
20211027;23;453.15
20211027;24;421.72
20211028;1;392.95
20211028;2;378.60
20211028;3;379.88
20211028;4;392.25
20211028;5;422.90
20211028;6;462.84
20211028;7;521.47
20211028;8;605.51
20211028;9;683.69
20211028;10;678.45
20211028;11;623.30
20211028;12;584.09
20211028;13;556.09
20211028;14;537.46
20211028;15;534.07
20211028;16;592.60
20211028;17;663.56
20211028;18;765.46
20211028;19;794.54
20211028;20;784.56
20211028;21;614.60
20211028;22;468.59
20211028;23;464.96
20211028;24;416.54
20211029;1;413.42
20211029;2;402.80
20211029;3;370.79
20211029;4;355.61
20211029;5;381.01
20211029;6;422.57
20211029;7;535.67
20211029;8;586.69
20211029;9;643.23
20211029;10;647.13
20211029;11;558.91
20211029;12;514.09
20211029;13;458.82
20211029;14;421.78
20211029;15;434.79
20211029;16;496.98
20211029;17;639.48
20211029;18;706.91
20211029;19;774.37
20211029;20;723.36
20211029;21;571.00
20211029;22;419.34
20211029;23;439.57
20211029;24;379.34
20211030;1;371.68
20211030;2;346.67
20211030;3;339.51
20211030;4;328.85
20211030;5;331.51
20211030;6;347.56
20211030;7;388.52
20211030;8;460.87
20211030;9;535.08
20211030;10;533.61
20211030;11;500.15
20211030;12;470.05
20211030;13;420.28
20211030;14;417.74
20211030;15;414.15
20211030;16;419.11
20211030;17;444.26
20211030;18;500.27
20211030;19;583.67
20211030;20;543.90
20211030;21;454.22
20211030;22;371.85
20211030;23;331.76
20211030;24;293.37
20211031;1;267.51
20211031;2;262.74
20211031;2A;263.36
20211031;3;254.67
20211031;4;252.26
20211031;5;260.62
20211031;6;278.45
20211031;7;301.04
20211031;8;303.73
20211031;9;330.29
20211031;10;337.35
20211031;11;355.97
20211031;12;339.35
20211031;13;330.30
20211031;14;314.83
20211031;15;327.52
20211031;16;372.14
20211031;17;425.26
20211031;18;476.44
20211031;19;469.64
20211031;20;421.96
20211031;21;374.73
20211031;22;341.75
20211031;23;305.45
20211031;24;285.66
20211101;1;223.00
20211101;2;203.57
20211101;3;145.96
20211101;4;143.15
20211101;5;152.81
20211101;6;166.76
20211101;7;196.64
20211101;8;255.05
20211101;9;307.82
20211101;10;311.80
20211101;11;310.73
20211101;12;281.14
20211101;13;264.87
20211101;14;306.79
20211101;15;327.96
20211101;16;354.65
20211101;17;391.55
20211101;18;479.79
20211101;19;471.98
20211101;20;448.24
20211101;21;434.01
20211101;22;392.48
20211101;23;357.19
20211101;24;325.18
20211102;1;322.97
20211102;2;323.02
20211102;3;318.90
20211102;4;318.98
20211102;5;334.70
20211102;6;372.78
20211102;7;512.06
20211102;8;494.68
20211102;9;593.16
20211102;10;618.19
20211102;11;612.43
20211102;12;613.49
20211102;13;614.72
20211102;14;604.80
20211102;15;580.28
20211102;16;586.06
20211102;17;667.20
20211102;18;769.92
20211102;19;726.62
20211102;20;707.87
20211102;21;542.02
20211102;22;408.25
20211102;23;454.49
20211102;24;410.76
20211103;1;388.01
20211103;2;372.51
20211103;3;355.21
20211103;4;353.65
20211103;5;367.00
20211103;6;399.42
20211103;7;555.48
20211103;8;576.79
20211103;9;644.62
20211103;10;621.93
20211103;11;601.32
20211103;12;597.92
20211103;13;566.57
20211103;14;578.24
20211103;15;592.84
20211103;16;609.52
20211103;17;801.12
20211103;18;823.87
20211103;19;774.70
20211103;20;729.64
20211103;21;595.40
20211103;22;410.51
20211103;23;470.77
20211103;24;402.67
20211104;1;352.38
20211104;2;335.70
20211104;3;329.70
20211104;4;320.02
20211104;5;324.96
20211104;6;350.72
20211104;7;554.24
20211104;8;532.37
20211104;9;609.28
20211104;10;606.97
20211104;11;593.14
20211104;12;585.17
20211104;13;545.51
20211104;14;511.67
20211104;15;483.22
20211104;16;499.63
20211104;17;564.19
20211104;18;569.94
20211104;19;509.00
20211104;20;457.63
20211104;21;398.68
20211104;22;344.12
20211104;23;353.98
20211104;24;308.81
20211105;1;299.25
20211105;2;286.32
20211105;3;270.66
20211105;4;272.03
20211105;5;274.07
20211105;6;288.75
20211105;7;396.02
20211105;8;393.81
20211105;9;432.73
20211105;10;427.10
20211105;11;418.59
20211105;12;399.40
20211105;13;398.59
20211105;14;396.53
20211105;15;399.55
20211105;16;414.64
20211105;17;469.95
20211105;18;531.69
20211105;19;546.54
20211105;20;481.58
20211105;21;425.46
20211105;22;406.21
20211105;23;413.90
20211105;24;353.16
20211106;1;315.69
20211106;2;288.52
20211106;3;279.08
20211106;4;284.66
20211106;5;280.40
20211106;6;289.79
20211106;7;317.18
20211106;8;333.50
20211106;9;383.95
20211106;10;395.68
20211106;11;378.71
20211106;12;353.23
20211106;13;328.47
20211106;14;335.74
20211106;15;343.50
20211106;16;385.96
20211106;17;453.69
20211106;18;488.74
20211106;19;453.67
20211106;20;402.19
20211106;21;338.73
20211106;22;307.00
20211106;23;288.66
20211106;24;270.78
20211107;1;231.93
20211107;2;187.54
20211107;3;139.19
20211107;4;113.72
20211107;5;108.95
20211107;6;110.41
20211107;7;115.86
20211107;8;153.36
20211107;9;199.15
20211107;10;207.17
20211107;11;208.53
20211107;12;209.88
20211107;13;247.61
20211107;14;256.36
20211107;15;255.97
20211107;16;275.24
20211107;17;302.16
20211107;18;332.58
20211107;19;323.05
20211107;20;322.17
20211107;21;310.97
20211107;22;296.86
20211107;23;289.74
20211107;24;257.61
20211108;1;263.40
20211108;2;243.96
20211108;3;254.60
20211108;4;257.75
20211108;5;275.11
20211108;6;320.48
20211108;7;486.61
20211108;8;460.72
20211108;9;526.54
20211108;10;564.62
20211108;11;527.59
20211108;12;568.70
20211108;13;588.49
20211108;14;603.42
20211108;15;601.33
20211108;16;624.75
20211108;17;773.32
20211108;18;769.00
20211108;19;793.21
20211108;20;762.78
20211108;21;612.32
20211108;22;503.16
20211108;23;512.76
20211108;24;474.88
20211109;1;446.28
20211109;2;435.27
20211109;3;424.46
20211109;4;424.10
20211109;5;434.19
20211109;6;474.48
20211109;7;603.77
20211109;8;633.21
20211109;9;691.95
20211109;10;664.04
20211109;11;608.93
20211109;12;604.47
20211109;13;592.42
20211109;14;596.82
20211109;15;604.39
20211109;16;652.77
20211109;17;742.17
20211109;18;744.78
20211109;19;715.21
20211109;20;638.05
20211109;21;558.04
20211109;22;471.96
20211109;23;489.91
20211109;24;430.43
20211110;1;365.01
20211110;2;350.49
20211110;3;350.71
20211110;4;351.42
20211110;5;348.96
20211110;6;386.90
20211110;7;532.71
20211110;8;554.85
20211110;9;602.77
20211110;10;575.56
20211110;11;558.16
20211110;12;578.93
20211110;13;583.26
20211110;14;612.44
20211110;15;654.86
20211110;16;727.21
20211110;17;746.62
20211110;18;768.42
20211110;19;760.33
20211110;20;728.03
20211110;21;610.73
20211110;22;500.16
20211110;23;495.58
20211110;24;432.33
20211111;1;437.67
20211111;2;426.37
20211111;3;412.65
20211111;4;404.13
20211111;5;397.99
20211111;6;412.32
20211111;7;452.16
20211111;8;546.93
20211111;9;607.08
20211111;10;624.24
20211111;11;627.21
20211111;12;616.90
20211111;13;638.59
20211111;14;652.29
20211111;15;659.05
20211111;16;697.68
20211111;17;745.48
20211111;18;751.27
20211111;19;740.46
20211111;20;692.28
20211111;21;639.73
20211111;22;509.17
20211111;23;445.34
20211111;24;397.75
20211112;1;379.49
20211112;2;362.60
20211112;3;372.36
20211112;4;379.71
20211112;5;424.79
20211112;6;442.63
20211112;7;547.71
20211112;8;497.22
20211112;9;608.62
20211112;10;633.40
20211112;11;606.92
20211112;12;637.15
20211112;13;645.45
20211112;14;667.18
20211112;15;668.37
20211112;16;769.12
20211112;17;879.93
20211112;18;891.93
20211112;19;842.20
20211112;20;769.29
20211112;21;575.76
20211112;22;454.53
20211112;23;500.11
20211112;24;427.65
20211113;1;444.29
20211113;2;422.68
20211113;3;425.03
20211113;4;438.41
20211113;5;446.32
20211113;6;442.13
20211113;7;490.81
20211113;8;533.35
20211113;9;591.61
20211113;10;617.77
20211113;11;606.27
20211113;12;642.26
20211113;13;645.78
20211113;14;663.08
20211113;15;662.87
20211113;16;692.84
20211113;17;855.56
20211113;18;935.82
20211113;19;900.34
20211113;20;903.59
20211113;21;685.37
20211113;22;564.35
20211113;23;547.18
20211113;24;487.37
20211114;1;476.76
20211114;2;438.69
20211114;3;428.10
20211114;4;425.29
20211114;5;425.26
20211114;6;427.05
20211114;7;432.35
20211114;8;452.52
20211114;9;496.27
20211114;10;537.56
20211114;11;582.91
20211114;12;589.73
20211114;13;592.84
20211114;14;597.41
20211114;15;605.91
20211114;16;622.26
20211114;17;681.67
20211114;18;710.88
20211114;19;714.68
20211114;20;686.84
20211114;21;607.19
20211114;22;524.04
20211114;23;481.22
20211114;24;476.87
20211115;1;454.18
20211115;2;432.58
20211115;3;417.41
20211115;4;425.38
20211115;5;435.58
20211115;6;488.49
20211115;7;593.63
20211115;8;494.76
20211115;9;593.09
20211115;10;609.10
20211115;11;571.29
20211115;12;593.53
20211115;13;595.72
20211115;14;605.27
20211115;15;612.06
20211115;16;659.57
20211115;17;794.76
20211115;18;812.72
20211115;19;725.56
20211115;20;682.08
20211115;21;539.70
20211115;22;476.41
20211115;23;540.95
20211115;24;464.51
20211116;1;512.05
20211116;2;525.82
20211116;3;509.46
20211116;4;529.29
20211116;5;554.14
20211116;6;531.90
20211116;7;618.70
20211116;8;608.52
20211116;9;670.47
20211116;10;657.20
20211116;11;615.55
20211116;12;614.14
20211116;13;623.90
20211116;14;637.88
20211116;15;665.85
20211116;16;707.11
20211116;17;903.85
20211116;18;900.37
20211116;19;870.40
20211116;20;730.37
20211116;21;615.48
20211116;22;487.21
20211116;23;572.39
20211116;24;506.85
20211117;1;534.32
20211117;2;498.62
20211117;3;463.18
20211117;4;465.09
20211117;5;501.21
20211117;6;564.06
20211117;7;656.55
20211117;8;609.73
20211117;9;687.46
20211117;10;696.84
20211117;11;636.27
20211117;12;621.16
20211117;13;625.85
20211117;14;619.76
20211117;15;618.45
20211117;16;653.28
20211117;17;700.86
20211117;18;679.23
20211117;19;622.07
20211117;20;585.85
20211117;21;520.32
20211117;22;445.51
20211117;23;470.45
20211117;24;385.82
20211118;1;389.81
20211118;2;359.27
20211118;3;349.06
20211118;4;340.82
20211118;5;344.41
20211118;6;377.80
20211118;7;530.30
20211118;8;519.38
20211118;9;601.78
20211118;10;607.74
20211118;11;532.20
20211118;12;536.32
20211118;13;556.34
20211118;14;530.15
20211118;15;515.73
20211118;16;584.75
20211118;17;593.94
20211118;18;600.63
20211118;19;540.28
20211118;20;482.45
20211118;21;436.30
20211118;22;357.44
20211118;23;341.25
20211118;24;315.17
20211119;1;297.28
20211119;2;269.15
20211119;3;289.36
20211119;4;296.41
20211119;5;307.89
20211119;6;311.47
20211119;7;457.88
20211119;8;468.04
20211119;9;497.85
20211119;10;499.96
20211119;11;466.89
20211119;12;467.84
20211119;13;460.22
20211119;14;448.77
20211119;15;443.91
20211119;16;444.73
20211119;17;546.96
20211119;18;537.43
20211119;19;467.99
20211119;20;439.67
20211119;21;435.97
20211119;22;367.40
20211119;23;370.15
20211119;24;322.70
20211120;1;308.36
20211120;2;287.34
20211120;3;279.07
20211120;4;284.62
20211120;5;290.12
20211120;6;304.51
20211120;7;350.05
20211120;8;377.00
20211120;9;450.10
20211120;10;495.90
20211120;11;509.38
20211120;12;498.80
20211120;13;499.45
20211120;14;498.31
20211120;15;474.60
20211120;16;496.43
20211120;17;539.13
20211120;18;580.02
20211120;19;520.55
20211120;20;504.90
20211120;21;455.70
20211120;22;403.52
20211120;23;379.03
20211120;24;341.35
20211121;1;298.84
20211121;2;308.03
20211121;3;295.19
20211121;4;293.66
20211121;5;296.17
20211121;6;308.22
20211121;7;280.77
20211121;8;329.76
20211121;9;336.03
20211121;10;418.95
20211121;11;452.75
20211121;12;493.37
20211121;13;497.25
20211121;14;534.77
20211121;15;571.58
20211121;16;700.20
20211121;17;855.19
20211121;18;856.43
20211121;19;853.24
20211121;20;865.43
20211121;21;837.55
20211121;22;621.92
20211121;23;530.00
20211121;24;471.66
20211122;1;443.25
20211122;2;414.01
20211122;3;405.88
20211122;4;418.45
20211122;5;459.39
20211122;6;492.63
20211122;7;595.00
20211122;8;621.45
20211122;9;791.37
20211122;10;805.33
20211122;11;797.80
20211122;12;801.31
20211122;13;788.81
20211122;14;792.00
20211122;15;794.11
20211122;16;799.87
20211122;17;858.57
20211122;18;854.72
20211122;19;808.59
20211122;20;800.80
20211122;21;686.43
20211122;22;517.39
20211122;23;550.10
20211122;24;486.64
20211123;1;452.85
20211123;2;401.14
20211123;3;386.17
20211123;4;383.28
20211123;5;393.98
20211123;6;430.35
20211123;7;564.01
20211123;8;627.49
20211123;9;728.09
20211123;10;745.55
20211123;11;657.65
20211123;12;670.36
20211123;13;698.38
20211123;14;776.89
20211123;15;808.91
20211123;16;879.89
20211123;17;1,004.55
20211123;18;1,001.82
20211123;19;940.84
20211123;20;889.90
20211123;21;760.47
20211123;22;581.08
20211123;23;583.73
20211123;24;497.93
20211124;1;451.83
20211124;2;407.92
20211124;3;394.85
20211124;4;391.77
20211124;5;400.95
20211124;6;446.24
20211124;7;587.49
20211124;8;682.55
20211124;9;828.90
20211124;10;920.81
20211124;11;822.81
20211124;12;865.10
20211124;13;872.44
20211124;14;966.34
20211124;15;1,000.33
20211124;16;1,094.78
20211124;17;1,200.25
