time,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2)
2018-09-03 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,24.83,631.26
2018-09-03 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,25.18,511.86
2018-09-03 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,25.29,378.96
2018-09-03 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,25.27,277.96
2018-09-03 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,25.12,193.46
2018-09-03 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,24.45,106.26
2018-09-03 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,23.07,37.96
2018-09-03 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.37,1.06
2018-09-03 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.12,0.0
2018-09-03 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.83,0.0
2018-09-03 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.16,0.0
2018-09-03 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.65,0.0
2018-09-03 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.65,0.0
2018-09-04 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.36,0.0
2018-09-04 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.98,0.0
2018-09-04 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.9,0.0
2018-09-04 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.61,0.0
2018-09-04 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.16,0.06
2018-09-04 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.39,19.86
2018-09-04 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.09,92.46
2018-09-04 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.97,280.36
2018-09-04 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.66,419.56
2018-09-04 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.79,506.36
2018-09-04 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,23.4,595.26
2018-09-04 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,24.02,528.96
2018-09-04 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,24.39,526.96
2018-09-04 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,24.65,478.66
2018-09-04 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,24.5,416.16
2018-09-04 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,24.56,304.46
2018-09-04 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,23.61,149.16
2018-09-04 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.06,42.36
2018-09-04 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.5,0.86
2018-09-04 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.49,0.0
2018-09-04 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.44,0.0
2018-09-04 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.76,0.0
2018-09-04 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.89,0.0
2018-09-04 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.37,0.0
2018-09-05 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.86,0.0
2018-09-05 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.45,0.0
2018-09-05 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.01,0.0
2018-09-05 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.87,0.0
2018-09-05 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.6,0.0
2018-09-05 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.99,35.96
2018-09-05 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.25,149.56
2018-09-05 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.41,264.36
2018-09-05 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.78,354.06
2018-09-05 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.13,517.76
2018-09-05 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.86,458.26
2018-09-05 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.87,596.66
2018-09-05 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.49,529.76
2018-09-05 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.85,447.96
2018-09-05 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.83,393.46
2018-09-05 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.1,254.06
2018-09-05 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.57,134.06
2018-09-05 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.34,34.76
2018-09-05 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.14,0.46
2018-09-05 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.03,0.0
2018-09-05 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.65,0.0
2018-09-05 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.79,0.0
2018-09-05 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.2,0.0
2018-09-05 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.45,0.0
2018-09-06 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.98,0.0
2018-09-06 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.72,0.0
2018-09-06 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.08,0.0
2018-09-06 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.62,0.0
2018-09-06 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.34,0.0
2018-09-06 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.41,31.96
2018-09-06 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.96,140.46
2018-09-06 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.03,232.66
2018-09-06 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.87,321.26
2018-09-06 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.82,426.36
2018-09-06 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.5,474.36
2018-09-06 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.24,467.26
2018-09-06 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,23.06,552.36
2018-09-06 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,23.6,501.46
2018-09-06 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,23.76,344.06
2018-09-06 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,23.63,250.36
2018-09-06 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.91,151.76
2018-09-06 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.57,34.66
2018-09-06 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.6,0.26
2018-09-06 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.65,0.0
2018-09-06 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.52,0.0
2018-09-06 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.49,0.0
2018-09-06 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.82,0.0
2018-09-06 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.55,0.0
2018-09-07 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.6,0.0
2018-09-07 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.13,0.0
2018-09-07 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.51,0.0
2018-09-07 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.28,0.0
2018-09-07 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.15,0.0
2018-09-07 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.1,33.96
2018-09-07 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.17,154.86
2018-09-07 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.97,302.16
2018-09-07 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.46,431.06
2018-09-07 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.34,518.36
2018-09-07 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,24.06,603.26
2018-09-07 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,24.81,615.36
2018-09-07 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,25.12,474.76
2018-09-07 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,24.25,384.76
2018-09-07 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,23.24,278.76
2018-09-07 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.23,177.76
2018-09-07 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.3,80.86
2018-09-07 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.67,31.06
2018-09-07 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.2,0.06
2018-09-07 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.34,0.0
2018-09-07 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.43,0.0
2018-09-07 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.83,0.0
2018-09-07 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.06,0.0
2018-09-07 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.35,0.0
2018-09-08 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.98,0.0
2018-09-08 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.2,0.0
2018-09-08 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.1,0.0
2018-09-08 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.81,0.0
2018-09-08 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.15,0.0
2018-09-08 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.27,34.16
2018-09-08 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.1,144.46
2018-09-08 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.06,234.26
2018-09-08 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.06,390.56
2018-09-08 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.45,488.66
2018-09-08 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.23,453.26
2018-09-08 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.53,437.66
2018-09-08 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.58,380.36
2018-09-08 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.32,366.26
2018-09-08 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.41,352.26
2018-09-08 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.88,241.06
2018-09-08 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.42,98.86
2018-09-08 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.8,15.66
2018-09-08 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.78,0.06
2018-09-08 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.36,0.0
2018-09-08 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.93,0.0
2018-09-08 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.29,0.0
2018-09-08 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.82,0.0
2018-09-08 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.72,0.0
2018-09-09 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.37,0.0
2018-09-09 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.28,0.0
2018-09-09 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.25,0.0
2018-09-09 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.94,0.0
2018-09-09 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.01,0.0
2018-09-09 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.62,14.16
2018-09-09 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.19,61.66
2018-09-09 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.25,117.66
2018-09-09 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.86,191.46
2018-09-09 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.64,245.56
2018-09-09 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.36,221.86
2018-09-09 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.2,259.06
2018-09-09 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.2,340.16
2018-09-09 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.95,403.46
2018-09-09 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.04,353.76
2018-09-09 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.08,266.06
2018-09-09 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.39,158.86
2018-09-09 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.19,41.06
2018-09-09 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.77,0.0
2018-09-09 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.01,0.0
2018-09-09 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.67,0.0
2018-09-09 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.81,0.0
2018-09-09 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.33,0.0
2018-09-09 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.74,0.0
2018-09-10 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.13,0.0
2018-09-10 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.06,0.0
2018-09-10 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.46,0.0
2018-09-10 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.47,0.0
2018-09-10 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,10.71,0.0
2018-09-10 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.51,22.96
2018-09-10 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.8,98.66
2018-09-10 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.83,283.36
2018-09-10 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.23,422.66
2018-09-10 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.02,539.46
2018-09-10 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.8,533.16
2018-09-10 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.29,572.86
2018-09-10 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.89,605.46
2018-09-10 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,23.42,533.76
2018-09-10 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,23.42,423.66
2018-09-10 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,23.03,278.06
2018-09-10 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.72,151.96
2018-09-10 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.32,37.86
2018-09-10 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.94,0.0
2018-09-10 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.93,0.0
2018-09-10 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.27,0.0
2018-09-10 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.32,0.0
2018-09-10 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.96,0.0
2018-09-10 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.3,0.0
2018-09-11 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,11.58,0.0
2018-09-11 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.12,0.0
2018-09-11 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.05,0.0
2018-09-11 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.11,0.0
2018-09-11 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,12.26,0.0
2018-09-11 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,13.18,23.66
2018-09-11 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,14.33,103.36
2018-09-11 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.33,207.36
2018-09-11 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.61,332.06
2018-09-11 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.22,415.66
2018-09-11 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.65,513.26
2018-09-11 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.21,412.66
2018-09-11 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,23.07,318.26
2018-09-11 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,23.11,262.06
2018-09-11 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.6,112.06
2018-09-11 15:00:00,"(52.0, 21.0)",era5,115.51,1.0,21.94,57.76
2018-09-11 16:00:00,"(52.0, 21.0)",era5,115.51,1.0,20.81,21.46
2018-09-11 17:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.6,7.86
2018-09-11 18:00:00,"(52.0, 21.0)",era5,115.51,1.0,18.56,0.0
2018-09-11 19:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.89,0.0
2018-09-11 20:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.34,0.0
2018-09-11 21:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.19,0.0
2018-09-11 22:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.81,0.0
2018-09-11 23:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.78,0.0
2018-09-12 00:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.67,0.0
2018-09-12 01:00:00,"(52.0, 21.0)",era5,115.51,1.0,16.45,0.0
2018-09-12 02:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.8,0.0
2018-09-12 03:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.23,0.0
2018-09-12 04:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.02,0.0
2018-09-12 05:00:00,"(52.0, 21.0)",era5,115.51,1.0,15.35,23.16
2018-09-12 06:00:00,"(52.0, 21.0)",era5,115.51,1.0,17.47,115.86
2018-09-12 07:00:00,"(52.0, 21.0)",era5,115.51,1.0,19.94,210.06
2018-09-12 08:00:00,"(52.0, 21.0)",era5,115.51,1.0,22.42,347.56
2018-09-12 09:00:00,"(52.0, 21.0)",era5,115.51,1.0,24.38,515.76
2018-09-12 10:00:00,"(52.0, 21.0)",era5,115.51,1.0,25.75,594.76
2018-09-12 11:00:00,"(52.0, 21.0)",era5,115.51,1.0,27.01,622.06
2018-09-12 12:00:00,"(52.0, 21.0)",era5,115.51,1.0,27.61,599.46
2018-09-12 13:00:00,"(52.0, 21.0)",era5,115.51,1.0,28.02,530.36
2018-09-12 14:00:00,"(52.0, 21.0)",era5,115.51,1.0,28.23,423.86
